attempt_id,protocol_id,research_family,global_ordinal,topic,topic_ordinal,evolution_mode,parent_attempt_ids_json,completed_at,provider_mode,provider,requested_model,returned_model,protocol_sha256,execution_release_id,execution_release_sha256,batch_hard_ceiling_usd,request_sha256,response_sha256,candidate_schema_sha256,code_snapshot_sha256,data_snapshot_sha256,knowledge_manifest_sha256,finish_reason,prompt_tokens,prompt_cache_hit_tokens,prompt_cache_miss_tokens,completion_tokens,estimated_cost_usd,parse_status,sandbox_status,canonical_expression,expression_sha256,expression_tokens,ast_nodes,max_lookback_days,duplicate_of_attempt_id,discovery_status,discovery_eligible_rows,discovery_covered_rows,discovery_coverage,discovery_daily_ic_count,discovery_rank_ic,discovery_error,discovery_artifact_path,discovery_artifact_sha256,failure_class,candidate_status,artifact_manifest_path,artifact_manifest_sha256,experiment_id,operator
62579022345cf0f3,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,11,reversal_mean_reversion,5,mutation,"[""c0416337cd164652""]",2026-08-02T04:03:53+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,56974e7255a937d46fa74e938f97b22266d7e5765a32c79c60e7f3aefc21cc73,cd4b2bdecdaab56c2d577cd2b3c0804e4d145fa5e9f57544722f1f2a8266e9b7,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1914,896,1018,4817,0.004636868000,PASS,PASS,"Div(Mul(Sub(Mean($close,20d),$close),$volume),Std($close,20d))",65d493517e069e9e18586f9d0c5091bd453eea2fd1cfe25361c339617a4378bc,11,11,20,,PASS,122544,122393,0.997441832135,474,0.005447440308,,discovery/62579022345cf0f3.json,51576b4341fc0576ba197a949737436d36bc6b16b2dc74bca3e70bd0935af6bf,,DISCOVERY_EVALUATED,manifests/62579022345cf0f3.json,89c67afbed2c22fe159bd657951ed26af42041926d41b680474897e89427b7b7,b7318b4afc68,docker-m3-multi-pool-live
ef9aa12a92e97a29,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,12,reversal_mean_reversion,6,mutation,"[""c0416337cd164652"",""62579022345cf0f3""]",2026-08-02T04:04:55+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,51423eae90ec1c70d0c22406a003f67ba54b75c9a53b3e45ac03ffc0f57d9992,9e5750066fb9a8489283190d7cbb0de6dcbb6b1203a2a0737bc53d23ded37fed,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2082,896,1186,5013,0.004880468000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/ef9aa12a92e97a29.json,61ca48256edd93e8690bc6e5bd63eeab4ec015d984596e2d009f68ac837d4346,7df763bc23c9,docker-m3-multi-pool-live
f3615b53bfc285a3,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,13,volatility_range,1,independent,[],2026-08-02T04:05:45+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,0ecd442fdf2ea4fadfd723c6fb209619aa20f5eb6c13cf369b55c8d1948b4bd5,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1307,896,411,1271,0.001287803000,PASS,PASS,"Mean(Div(Sub($high,$low),$close),10d)",6d02c7682f908be6682881c4a5913daba33a66b496f16e96e14fcb7ccefff197,7,7,10,,PASS,122544,122463,0.998660007309,474,-0.007317064469,star-board-midcap-pit-v1:directed_rank_ic_not_positive,discovery/f3615b53bfc285a3.json,4b5bf9253ad6bf65819a9e95bbe832e4f62ddc45a352a25f399a3e527cf972db,,DISCOVERY_EVALUATED,manifests/f3615b53bfc285a3.json,824e91583f6a357518dca613bf3fdb3eb4fbc2c874c61d940d38be8ddda54f9d,a84ba0fb62f1,docker-m3-multi-pool-live
23c8453f25a4f252,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,14,volatility_range,2,independent,[],2026-08-02T04:06:02+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,06d8f4e79a4de8c974aa021ad611f5b831a73b5be87ecf15b929856dde3115d6,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1307,1280,27,1531,0.001348355000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/23c8453f25a4f252.json,fcd00dfbbdd9d8c875fd909f480ea9bb56cf66149444f290e2b7fd1419a0aebb,416e17cf55ee,docker-m3-multi-pool-live
49ec40c56e113ffe,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,15,volatility_range,3,independent,[],2026-08-02T04:06:21+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,c975bb39b91d87b375eff6155094ad94e899452ec220d94a81091ceaa45bc73a,4a1e362218593d8db72da582a932ee1531234bda06543fccd76f6649f0d14a08,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1307,1280,27,1646,0.001448405000,PASS,PASS,"Mean(Div(Sub($high,$low),$close),20d)",a5bd6eee3a18f55e4d98bde900714c745e2642e533330d3c087913c0e2617064,7,7,20,d1:999d26f9f84ef02f,NOT_RUN,,,,,,,,,duplicate_ast,REJECT,manifests/49ec40c56e113ffe.json,dd8de6cf3fbea4e26dbc06a3bde2b32d1ca2fead403d6b1c21cdfd8d7f0c0f87,da278b1b2a9d,docker-m3-multi-pool-live
0491a174798f6a42,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,16,volatility_range,4,mutation,"[""f3615b53bfc285a3""]",2026-08-02T04:06:40+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,2c7d959e55dbe15d396f045f4ae97453d3e3ed91d009134410b69df3de6e6665,536ffc5a4a0fcb2b2045d931b2901417836096fff1f1c9688eda531e41853318,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1745,896,849,2527,0.002571053000,PASS,PASS,"EMA(Div(Sub($high,$low),$close),20d)",b4059d8937fdc2c531f6c1fc3d689e2497bdcd1e6351f14abae85f937e169719,7,7,20,,PASS,122544,122393,0.997441832135,474,-0.001548746653,star-board-midcap-pit-v1:directed_rank_ic_not_positive,discovery/0491a174798f6a42.json,8e773929a0a2fa6c7beb470caab584e371a5c2d806e66e18237c280ca5255faa,,DISCOVERY_EVALUATED,manifests/0491a174798f6a42.json,a6dd26312c45e1425ac472f8ced47360d5d9ff20030ffd3a6465c65786242a74,f184c617358d,docker-m3-multi-pool-live
ab971d3c316e89a0,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,17,volatility_range,5,mutation,"[""0491a174798f6a42""]",2026-08-02T04:07:14+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,0e6e7cb67a7f28416700d6a89bf410c543ef99972d91cdc49187a4b6a840b8be,92a2d4eafef3944742ecafd37d5ddd99616a1ca24f1c3a17622cee0d1c381b53,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1904,896,1008,2724,0.002811608000,PASS,PASS,"Delta(Mean(Div(Sub($high,$low),$close),10d),5d)",47ae02999cf07125c6f52fc4d0d70ec3dc35936624ce1f358b71f32024883f05,11,9,10,,PASS,122544,122428,0.998050919722,474,0.006307662989,,discovery/ab971d3c316e89a0.json,480fca69ea13fbaec39dec4de67e6c405f752a3da2ae4965dbe385f6d769103d,,DISCOVERY_EVALUATED,manifests/ab971d3c316e89a0.json,a089beb7d274fe61cc2d49ab47b074a33fe411c323088ea4bc5922cfb4273f30,2b32c60d293f,docker-m3-multi-pool-live
c6d554d31748fc02,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,18,volatility_range,6,mutation,"[""f3615b53bfc285a3""]",2026-08-02T04:07:48+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,bc2ab526f016bcecff6b095cd2ab36a4b164ea9a3601785021f24296ddb4b48c,4550db662803c36a50c3b4d74e391054adb7081a935ad3446924ff6635e354a8,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2069,896,1173,2572,0.002751143000,PASS,PASS,"Div(Mean(Div(Sub($high,$low),$close),5d),Mean(Div(Sub($high,$low),$close),20d))",cac1f206d5a561f5385aa89bbfd311e016180e1b40d9adc88ddbd947aa646036,17,15,20,,PASS,122544,122393,0.997441832135,474,0.002179440540,,discovery/c6d554d31748fc02.json,6f8c5930bfae631580e0d54e52a635962462a8df31ce9a6a2f2f52407872256c,,DISCOVERY_EVALUATED,manifests/c6d554d31748fc02.json,3cb220bc1a366832315dd6112ae1ce15155ab742c581c9f9713f7a5be19efba7,5452a477e2c2,docker-m3-multi-pool-live
e6ffb1701b5ec8ef,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,19,liquidity_volume,1,independent,[],2026-08-02T04:08:20+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,1a328754c3c3c4fc03cf079ce438f1d1c87ed01b18d3ca20af09a688bb2cdd1d,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1325,896,429,1605,0.001586213000,PASS,PASS,"Mean(Div(Abs(Delta($close,1d)),$volume),20d)",7a0a8401902ab04b54433d0b7d2185efc4387dfca4b245799ad5e4d35966b9b1,8,8,20,d1:49251adf91463dfd,NOT_RUN,,,,,,,,,duplicate_ast,REJECT,manifests/e6ffb1701b5ec8ef.json,79a336f90a6eb90222fd77d088626201af7d650ce70be4083f2bfdb024c76488,319aad358eff,docker-m3-multi-pool-live
068a786f15d140cc,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,20,liquidity_volume,2,independent,[],2026-08-02T04:08:39+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,617d1a8c5d509c4e34dff89542734ec4d037eaf46dd5cad44f61ca5f40207106,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1325,1280,45,4518,0.003954875000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/068a786f15d140cc.json,5bd4d5dc56ef20711cc0850193dda41b413ada963ad7e17039f6fa27da9ea3dd,2b76857f28e0,docker-m3-multi-pool-live
b124c57c63195adf,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,21,liquidity_volume,3,independent,[],2026-08-02T04:09:37+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,0a4b6d8d50fa7fe1397fdfb48e787e42ea07a20b4289ce9c3d04fe1998449bc7,8090cf17a66c89ca109128f549f477d009391e9ba10a94884fbd0eda02969f99,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1325,1280,45,2543,0.002236625000,PASS,PASS,"Div(Abs(Delta($close,1d)),$volume)",0ff25d4bbb8f6fdd47035997321c4aa393294a894c1c59c78d6b58ad780818de,6,6,1,,PASS,122544,122533,0.999878182483,474,-0.017238404181,star-board-smallcap-pit-v1:directed_rank_ic_not_positive,discovery/b124c57c63195adf.json,82d1baacf51345ff4002583eeaa4fc33fd9cbdc1ebe370a3ccae9ece98a307dd,,DISCOVERY_EVALUATED,manifests/b124c57c63195adf.json,9b5b5f513455ad902341601159d52af8bf141befb43d1bb819303800f2ddbc47,d3d1acb2b255,docker-m3-multi-pool-live
1c3f8b1f8469f3ef,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,22,liquidity_volume,4,mutation,"[""b124c57c63195adf""]",2026-08-02T04:10:13+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,4ff88cdc259ffe7daf8f6805f636e53626223a211a7744f93950d0f16800515b,db7c06983105369ce88f7033a1a1f2acc83cc65032a743379bfc41412b5b4c72,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1770,896,874,1899,0.002035568000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/1c3f8b1f8469f3ef.json,df59d7d451a7d307a4e888adcf71709dab20069c8067c297f6ec087945e96ed2,3961327831b6,docker-m3-multi-pool-live
4b59b66510863a7c,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,23,liquidity_volume,5,mutation,"[""b124c57c63195adf""]",2026-08-02T04:10:37+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,e20de80a9339b8c7dee550a1c6eacaa98df351182333e86939b4e7f787fc6793,b7fb268f01dbedc5be2a8d01c1406881e9d3ceb2a75245149e02807f0fdc7f91,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,1912,896,1016,2545,0.002659358000,PASS,NOT_RUN,,,,,,,NOT_RUN,,,,,,,,,semantic_contract_violation,REJECT,manifests/4b59b66510863a7c.json,a94e176fd76599672215bcd063e9d4321874bd7edf19d7e0a817a4b13e9cbea6,5333b0973f3f,docker-m3-multi-pool-live
8569fc7c5fddab3d,m3-star-three-pool-price-volume-v1,m3-star-three-pool-price-volume-v1,24,liquidity_volume,6,mutation,"[""b124c57c63195adf""]",2026-08-02T04:11:10+00:00,deepseek-http,deepseek,deepseek-v4-pro,deepseek-v4-pro,a8542b36b24515a2ecd63297d0fe98ee0458495dc26cee365b2fcba407a3b71c,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,0.500000000000,6273135d5a4dd7c6c1b7a010256c14c9653d99ee6f519c096df872f85d509d7b,b5836fdd11205c58c8d6aea2d47e78b7a7131a6ee489a477f156924840ee6dd8,71617286887eec810735a22651d7ade9d9eb58aa5a3eb1650ee833f9adacf217,220a82f95869919d2ef452335f68060a964039a6d0d2b235eac4c80669cfa439,90a8d377b40bfc580eed9808399d22af6f724cd9d4e6e7c64c1d02fdb5cf1193,0f1e8ab2461352ce020dcf1873a5d79bfc010b08eea205b6b308e27bc3c23fad,stop,2048,896,1152,2355,0.002553218000,PASS,PASS,"Mean(Div(Abs(Sub($high,$low)),$volume),20d)",0cfc9222315af6c2b0eaeb3a788601b1cf9898d08bd351ccff68d1d043960104,8,8,20,,PASS,122544,122393,0.997441832135,474,-0.017730121918,star-board-smallcap-pit-v1:directed_rank_ic_not_positive,discovery/8569fc7c5fddab3d.json,03a76ce5c90ce5e4b228d5a3b127da9f5b0e095cca7d6820d7db67b207b384ff,,DISCOVERY_EVALUATED,manifests/8569fc7c5fddab3d.json,2460e930fa041f7b01b1085a49efe155225633f4fa8d33c0a88e0fe8f2a205ee,5a64e670d612,docker-m3-multi-pool-live
